date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:10:47	31037/31037	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:17%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/pages/513	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/pages/513.json	(from https://rre-project.site/dermify/gallery/)
22:10:47	67498/67498	---M--	200	added ('OK')	image/jpeg	etag:%2269c3aa45-107aa%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/cropped-view-of-dermatologist-holding-magnifying-g-A6SL72N-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/cropped-view-of-dermatologist-holding-magnifying-g-A6SL72N-1024x683.jpg	(from https://rre-project.site/dermify/gallery/)
22:10:48	63112/63112	---M--	200	added ('OK')	image/jpeg	etag:%2269c3aa44-f688%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/marking-dots-on-palm-for-filler-injection-to-treat-JGKPC3Y-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/marking-dots-on-palm-for-filler-injection-to-treat-JGKPC3Y-1024x683.jpg	(from https://rre-project.site/dermify/gallery/)
22:10:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:18%20GMT	https://rre-project.site/dermify/?p=513	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/index3dea.html	(from https://rre-project.site/dermify/gallery/)
22:10:48	59230/59230	---M--	200	added ('OK')	image/jpeg	etag:%2269c3aa43-e75e%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/migraine-therapy-skin-marking-for-headache-relief-LCT2PQ6-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/migraine-therapy-skin-marking-for-headache-relief-LCT2PQ6-1024x683.jpg	(from https://rre-project.site/dermify/gallery/)
22:10:48	79030/79030	---M--	200	added ('OK')	image/jpeg	etag:%2269c3aa41-134b6%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/unrecognizable-doctor-examining-female-patient-EEVB3U4-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/unrecognizable-doctor-examining-female-patient-EEVB3U4-1024x683.jpg	(from https://rre-project.site/dermify/gallery/)
22:10:48	71001/71001	---M--	200	added ('OK')	image/jpeg	etag:%2269c3aa3f-11559%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/manicurist-does-professional-light-hand-massage-af-XLE25AK-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/manicurist-does-professional-light-hand-massage-af-XLE25AK-1024x683.jpg	(from https://rre-project.site/dermify/gallery/)
22:10:48	56557/56557	---M--	200	added ('OK')	image/jpeg	etag:%2269c3aa3d-dced%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/cosmetologist-preparing-client-for-skincare-treatm-DZ3HZ5F-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/cosmetologist-preparing-client-for-skincare-treatm-DZ3HZ5F-1024x683.jpg	(from https://rre-project.site/dermify/gallery/)
22:10:49	58110/58110	---M--	200	added ('OK')	image/jpeg	etag:%2269c3aa3b-e2fe%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/look-studio-HtXyytr9304-unsplash-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/look-studio-HtXyytr9304-unsplash-1024x683.jpg	(from https://rre-project.site/dermify/gallery/)
22:10:49	2179/2179	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:19%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fpricing%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed7797.json	(from https://rre-project.site/dermify/pricing/)
22:10:49	2326/2326	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:19%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fpricing%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embedd6f5	(from https://rre-project.site/dermify/pricing/)
22:10:49	102583/102583	---M--	200	added ('OK')	text/css	etag:%226a1702b5-190b7%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-529.css?ver=1779892917	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-529698f.css	(from https://rre-project.site/dermify/pricing/)
22:10:50	60001/60001	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:20%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/pages/529	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/pages/529.json	(from https://rre-project.site/dermify/pricing/)
22:10:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:20%20GMT	https://rre-project.site/dermify/?p=529	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/indexb25f.html	(from https://rre-project.site/dermify/pricing/)
22:10:50	2164/2164	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:20%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fteam%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embedd6e0.json	(from https://rre-project.site/dermify/team/)
22:10:50	2311/2311	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:20%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fteam%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embedfcc2	(from https://rre-project.site/dermify/team/)
22:10:50	109917/109917	---M--	200	added ('OK')	text/css	etag:%226a1702b6-1ad5d%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-552.css?ver=1779892918	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-552e6d9.css	(from https://rre-project.site/dermify/team/)
22:10:51	66851/66851	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:21%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/pages/552	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/pages/552.json	(from https://rre-project.site/dermify/team/)
22:10:51	77615/77615	---M--	200	added ('OK')	image/jpeg	etag:%2269b8e27c-12f2f%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/collage-of-happy-multiracial-people-faces-on-gray3-UBNG9AE.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/collage-of-happy-multiracial-people-faces-on-gray3-UBNG9AE.jpg	(from https://rre-project.site/dermify/team/)
22:10:51	66903/66903	---M--	200	added ('OK')	image/jpeg	etag:%2269b8e21d-10557%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/collage-of-happy-multiracial-people-faces-on-gray5-UBNG9AE.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/collage-of-happy-multiracial-people-faces-on-gray5-UBNG9AE.jpg	(from https://rre-project.site/dermify/team/)
22:10:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:21%20GMT	https://rre-project.site/dermify/?p=552	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/index5195.html	(from https://rre-project.site/dermify/team/)
22:10:52	2204/2204	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:22%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Ftestimonials%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed6399.json	(from https://rre-project.site/dermify/testimonials/)
22:10:52	2351/2351	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:22%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Ftestimonials%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed5e72	(from https://rre-project.site/dermify/testimonials/)
22:10:52	1657/1657	---M--	200	added ('OK')	text/css	etag:%226a16540e-679%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/css/widget-image-box.min.css?ver=4.1.0	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/css/widget-image-box.minbfce.css	(from https://rre-project.site/dermify/testimonials/)
22:10:52	95432/95432	---M--	200	added ('OK')	text/css	etag:%226a16fd0d-174c8%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-553.css?ver=1779891469	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-5530437.css	(from https://rre-project.site/dermify/testimonials/)
22:10:52	68177/68177	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:23%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/pages/553	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/pages/553.json	(from https://rre-project.site/dermify/testimonials/)
22:10:53	14179/14179	---M--	200	added ('OK')	image/png	etag:%2269c0ba12-3763%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/client11d.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/client11d.png	(from https://rre-project.site/dermify/testimonials/)
22:10:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:23%20GMT	https://rre-project.site/dermify/?p=553	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/indexa7b7.html	(from https://rre-project.site/dermify/testimonials/)
22:10:53	2174/2174	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:23%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fcareer%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embedf45a.json	(from https://rre-project.site/dermify/career/)
22:10:53	2321/2321	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:23%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fcareer%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed3322	(from https://rre-project.site/dermify/career/)
22:10:53	112759/112759	---M--	200	added ('OK')	text/css	etag:%226a16b771-1b877%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-473.css?ver=1779873649	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-4732b38.css	(from https://rre-project.site/dermify/career/)
22:10:54	40401/40401	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:24%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/pages/473	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/pages/473.json	(from https://rre-project.site/dermify/career/)
22:10:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:24%20GMT	https://rre-project.site/dermify/?p=473	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/index01a2.html	(from https://rre-project.site/dermify/career/)
22:10:54	2214/2214	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:24%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fcareer-details%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed273f.json	(from https://rre-project.site/dermify/career-details/)
22:10:54	2361/2361	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:24%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fcareer-details%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embede54c	(from https://rre-project.site/dermify/career-details/)
22:10:54	43872/43872	---M--	200	added ('OK')	text/css	etag:%226a1702b8-ab60%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-475.css?ver=1779892920	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-4757124.css	(from https://rre-project.site/dermify/career-details/)
22:10:55	25439/25439	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:25%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/pages/475	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/pages/475.json	(from https://rre-project.site/dermify/career-details/)
22:10:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:25%20GMT	https://rre-project.site/dermify/?p=475	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/index8a0c.html	(from https://rre-project.site/dermify/career-details/)
22:10:55	2164/2164	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:25%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fblog%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed1e98.json	(from https://rre-project.site/dermify/blog/)
22:10:55	2311/2311	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:25%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fblog%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed96ae	(from https://rre-project.site/dermify/blog/)
22:10:55	44612/44612	---M--	200	added ('OK')	text/css	etag:%226a1702b9-ae44%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-465.css?ver=1779892921	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-465a93a.css	(from https://rre-project.site/dermify/blog/)
22:10:56	29575/29575	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:26%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/pages/465	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/pages/465.json	(from https://rre-project.site/dermify/blog/)
22:10:56	77208/77208	---M--	200	added ('OK')	image/jpeg	etag:%2269c2211d-12d98%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/fleur-kaan-w4Dj3MshHQ0-unsplash-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/fleur-kaan-w4Dj3MshHQ0-unsplash-1024x683.jpg	(from https://rre-project.site/dermify/blog/)
22:10:56	63226/63226	---M--	200	added ('OK')	image/jpeg	etag:%2269c2211c-f6fa%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/taylor-heery-EI3VqTOgl3A-unsplash-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/taylor-heery-EI3VqTOgl3A-unsplash-1024x683.jpg	(from https://rre-project.site/dermify/blog/)
22:10:56	70262/70262	---M--	200	added ('OK')	image/jpeg	etag:%2269c2211b-11276%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/jordan-gonzalez-nLhwpODk5AM-unsplash-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/jordan-gonzalez-nLhwpODk5AM-unsplash-1024x683.jpg	(from https://rre-project.site/dermify/blog/)
22:10:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:27%20GMT	https://rre-project.site/dermify/?p=465	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/index6b92.html	(from https://rre-project.site/dermify/blog/)
22:10:57	2527/2527	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:27%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2F2026%2F03%2F24%2Fflawless-skin-is-what-matters%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed3c55.json	(from https://rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/)
22:10:57	2703/2703	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:27%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2F2026%2F03%2F24%2Fflawless-skin-is-what-matters%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed1b18	(from https://rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/)
22:10:57	80565/80565	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:11:27%20GMT	https://rre-project.site/dermify/2026/03/24/great-skin-that-truly-impresses/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/2026/03/24/great-skin-that-truly-impresses/index.html	(from https://rre-project.site/dermify/blog/)
22:10:57	37283/37283	---M--	200	added ('OK')	text/css	etag:%226a169c8d-91a3%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-359.css?ver=1779866765	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-359fecb.css	(from https://rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/)
22:10:57	22093/22093	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:27%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/posts/359	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/posts/359.json	(from https://rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/)
22:10:58	105336/105336	---M--	200	added ('OK')	image/jpeg	etag:%2269c22124-19b78%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/happy-multiracial-female-posing-at-camera-over-bei-KPG3XDZ-1536x1024.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/happy-multiracial-female-posing-at-camera-over-bei-KPG3XDZ-1536x1024.jpg	(from https://rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/)
22:10:58	37187/37187	---M--	200	added ('OK')	application/javascript	etag:%226a0d18cf-9143%22	https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/js/goodshare.min.js?ver=3.9.6	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/js/goodshare.min5219.js	(from https://rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/)
22:10:58	80555/80555	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:11:28%20GMT	https://rre-project.site/dermify/2026/03/24/we-live-breathe-great-skin/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/2026/03/24/we-live-breathe-great-skin/index.html	(from https://rre-project.site/dermify/blog/)
22:10:58	80554/80554	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:11:28%20GMT	https://rre-project.site/dermify/2026/03/24/the-dermatologists-that-care/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/2026/03/24/the-dermatologists-that-care/index.html	(from https://rre-project.site/dermify/blog/)
22:10:59	2199/2199	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:29%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fcoming-soon%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embedacbb.json	(from https://rre-project.site/dermify/coming-soon/)
22:10:59	2346/2346	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:29%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fcoming-soon%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embedf047	(from https://rre-project.site/dermify/coming-soon/)
22:10:59	821/821	---MC-	200	added ('OK')	application/rss+xml	etag:%22e6115f381ab25eb84f2651976ba6d27f%22	https://rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/feed/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/feed/index.html	(from https://rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/)
22:10:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:29%20GMT	https://rre-project.site/dermify/?p=359	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/indexcaf0.html	(from https://rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/)
22:10:59	64089/64089	---M--	200	added ('OK')	text/css	etag:%226a1702bb-fa59%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-497.css?ver=1779892923	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-497004c.css	(from https://rre-project.site/dermify/coming-soon/)
22:10:59	67956/67956	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:11:29%20GMT	https://rre-project.site/dermify/2026/03/24/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/2026/03/24/index.html	(from https://rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/)
